layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(0, 1)",100,contig_random,adaptive,1.1,0.9369999965031942,1.0,-1
"(0, 1)",1000,contig_best,original,1.1,0.968999981880188,0.978,1000
"(0, 1)",1000,contig_best,original,1.1,0.9750000238418579,0.517,-2
"(0, 1)",1000,contig_best,original,1.1,0.9700000286102295,0.987,-1
"(0, 1)",1000,contig_best,adaptive,1.1,0.968999981880188,1.0,1000
"(0, 1)",1000,contig_best,adaptive,1.1,0.9679999947547913,0.479,-2
"(0, 1)",1000,contig_best,adaptive,1.1,0.9679999947547913,1.0,-1
"(0, 1)",1000,sparse_best,original,1.1,0.9520000219345093,0.976,2000
"(0, 1)",1000,sparse_best,original,1.1,0.9829999804496765,0.544,-2
"(0, 1)",1000,sparse_best,original,1.1,0.9629999995231628,0.982,-1
"(0, 1)",1000,sparse_best,adaptive,1.1,0.9769999980926514,1.0,1000
"(0, 1)",1000,sparse_best,adaptive,1.1,0.9750000238418579,0.49,-2
"(0, 1)",1000,sparse_best,adaptive,1.1,0.9520000219345093,1.0,-1
"(0, 1)",1000,contig_random,original,1.1,0.965999980767568,0.9856666666666667,2000
"(0, 1)",1000,contig_random,original,1.1,0.9789999922116598,0.521,-2
"(0, 1)",1000,contig_random,original,1.1,0.9723333120346069,0.9823333333333333,-1
"(0, 1)",1000,contig_random,adaptive,1.1,0.971666673819224,1.0,1000
"(0, 1)",1000,contig_random,adaptive,1.1,0.9773333271344503,0.5106666666666667,-2
"(0, 1)",1000,contig_random,adaptive,1.1,0.9729999899864197,1.0,-1
"(0, 2)",10,contig_best,original,1.1,0.7820000052452087,0.497,1000
"(0, 2)",10,contig_best,original,1.1,0.9779999852180481,0.519,-2
"(0, 2)",10,contig_best,original,1.1,0.6980000138282776,0.526,-1
"(0, 2)",10,contig_best,adaptive,1.1,0.9589999914169312,0.968,1000
"(0, 2)",10,contig_best,adaptive,1.1,0.9819999933242798,0.507,-2
"(0, 2)",10,contig_best,adaptive,1.1,0.9470000267028809,0.978,-1
"(0, 2)",10,sparse_best,original,1.1,0.8529999852180481,0.551,1000
"(0, 2)",10,sparse_best,original,1.1,0.9710000157356262,0.524,-2
"(0, 2)",10,sparse_best,original,1.1,0.8169999718666077,0.527,-1
"(0, 2)",10,sparse_best,adaptive,1.1,0.9319999814033508,0.987,1000
